ReviewID,CompanyID,CompanyName,ReviewText,SentimentScores,SentimentLabel
83,110,Evergreen Credit Union,"I have been with Evergreen Credit Union for 15 years? When we applied for a PPP loan a few years ago in 2000, we spoke with Julie Littell, and every word was focused and efficient. I thought, boy would I love to hire her away. I didn't try of course, but that was the level that I saw her at.As far as the PPP forgiveness application, I figured it would be the gargantuan probe of my finances. That's fine, but I hate document gathering. So I procrastinated until after sending 2-3 emails. Kevin Sullivan  finally called me and walked me through the process. Basically he said click a couple buttons. They had already done all the work for me. All the form and what was required was essentially done. All I had to do was review and approve it. Mr. Sullivan was just as efficient as Ms. Littell, and I am starting to realize that it is their culture.I am so glad that I have been with Evergreen Credit Union. Thank you Ms. Littell and Mr. Sullivan, for making the experience as smooth as was physically possible. I am so impressed.",0.974,Positive
85,110,Evergreen Credit Union,"Fast and efficient loan process, thank you Isaiah Wright!",0.68,Positive
86,110,Evergreen Credit Union,Danielle at the Windham branch was most knowledgeable and helpful in us obtaining our boar loan at Richardson's Marina.  Team effort well done!!,0.6954,Positive
88,110,Evergreen Credit Union,I have been a member of the credit union for over 15 years.They have always treated me like a great customer and have always been supportive to my financial future and dreams thank you for all your help and support,0.9638,Positive
90,110,Evergreen Credit Union,"Great Customer service! Sean was so helpful. I made an error in my checkbook register and Sean helped me find the error. He was very nice and did not make me fill rushed to get off the phone. I know I could use online banking, but I really enjoy talking to a person. 10/10 would recommend.Great Job!",0.86,Positive
92,110,Evergreen Credit Union,I joined Evergreen Credit Union over 30 years ago and have benefited from their innovative growth of services along the way.  I highly recommend their core values of dedication to members and depth of knowledge to share with any financial situation.,0.9299,Positive
93,110,Evergreen Credit Union,Isiah was extremely helpful with my loan. The entire process was quick and so convenient.Very satisfied with the service I get with all the Evergreen staff.Thank you Cindy Jennings,0.7328,Positive
96,110,Evergreen Credit Union,This is the best financial institution I have ever had. They have always been about me and helping me get to a financial place. Always friendly and professional. Love Evergreen Credit Union and the employees.,0.9468,Positive
98,110,Evergreen Credit Union,"The process was easy and just when I thought things may fall through due to timing, the EGCU team went the extra mile to make sure this got done.",0.6369,Positive
100,110,Evergreen Credit Union,Isaiah Wright was extremely helpful and responsive throughout the entire process. 10/10 would recommend him for any kind of loan assistance. Thank you!,0.8793,Positive
102,110,Evergreen Credit Union,Sean did an excellent job of getting answers I needed to resolve my need.  He was very professional and polite.  I enjoyed working with Sean,0.8625,Positive
103,110,Evergreen Credit Union,"Staff is the most helpful knowledgeable of any I've dealt with, they always greet you with a smile and do everything they can to help resolve any problems you may have I would highly recommend egcu for all of your banking needs",0.9059,Positive
104,110,Evergreen Credit Union,"Had a very good experience with Karen.  She was thorough, explicit in explanations, and very personable!  Excellent customer service!We could not have asked for better service!Thanks so much, Karen!",0.905,Positive
107,110,Evergreen Credit Union,"Every time I call the Portland branch, the customer service is absolutely amazing! They are always friendly and willing to help.",0.883,Positive
108,110,Evergreen Credit Union,Chelsey Cargen was great every step of the way. I had a couple issues using my computer at home but she took care of it every time. She made it really easy for me. She knows her job and I feel I can trust her with all my finances.,0.9484,Positive
110,110,Evergreen Credit Union,Spoke with Paul about a persistent problem I was having with BillPay. Problem was reviewed in the branch and was resolved.,-0.5719,Negative
111,110,Evergreen Credit Union,Excellent service. Quick and efficient. All my questions were answered timely. Great service for a brand newMember,0.891,Positive
